attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,42,42,42,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
50,0.5776915203694524,"[0.49580664800530405, 0.5635663234441001, 0.5759356845120983, 0.5545554171285609, 0.5620787187958898, 0.5776915203694524, 0.5686729898208225, 0.5709181390819548, 0.569838493470505, 0.5680206122544778]",0.5607084546883165,0.32440117199090185
53,0.5750382727767775,"[0.4963857800991816, 0.5564005198578014, 0.5731172406313638, 0.5597332620311186, 0.561581958189897, 0.5750382727767775, 0.5689974469512317, 0.5685710391052953, 0.5739324784215512, 0.5691600653064179]",0.5602918063370637,0.26961705879048725
56,0.5745900300548552,"[0.4929820625342102, 0.5550939640152531, 0.5745900300548552, 0.5592361504985438, 0.559480763049802, 0.5703986907756746, 0.5639910175335088, 0.5694917907796604, 0.5736861491468088, 0.566739929932589]",0.5585690548320905,0.30308326750821035
59,0.5779710608998833,"[0.4854704363525271, 0.5508828858396255, 0.5779710608998833, 0.5534421819941227, 0.5517580406353184, 0.5740035167825819, 0.5706762296881769, 0.5651115042322845, 0.5728586028687479, 0.5687887020952702]",0.5570963161388539,0.34325767053713135
62,0.5922340904354713,"[0.49849374253781836, 0.5618170292914566, 0.5903253774107862, 0.5721326233077396, 0.5724388408839332, 0.5922340904354713, 0.5897941128944677, 0.5867466186844121, 0.5883023736514301, 0.5847515558462459]",0.5737036364943762,0.32854069206088243
65,0.5951266351595917,"[0.4956257346117143, 0.5612152358939992, 0.58821489934159, 0.5727379380970745, 0.5702266913058197, 0.5869136246506756, 0.5867425295072077, 0.5864569955513518, 0.5951266351595917, 0.582258571533875]",0.57255188556529,0.345482349051357
68,0.606371639679374,"[0.4955382601604583, 0.576838723759096, 0.606371639679374, 0.5812515567998087, 0.5851539006988874, 0.6057889867221091, 0.6052175870385902, 0.5999539618147365, 0.6040077385963124, 0.5958919662939444]",0.5856014321563316,0.28718987433358406
71,0.6236828481269892,"[0.4958149158023925, 0.5766156036274814, 0.6182833659233242, 0.6001089033862617, 0.5990465538449271, 0.6182741452701859, 0.6232572322672338, 0.615605241500923, 0.6236828481269892, 0.6088556756030113]",0.597954448535273,0.33779793896806454
74,0.6124912606415677,"[0.49991410108800993, 0.5750387179180596, 0.6124912606415677, 0.5966844613222905, 0.5928211613849146, 0.6079686339245425, 0.6118880249704779, 0.6075341267982642, 0.61037719425997, 0.6014610414036422]",0.5916178723711738,0.2863002187076242
77,0.6127230944149928,"[0.5038369369885058, 0.577730751401887, 0.6097274952260118, 0.5959617170262852, 0.593031206581404, 0.6072283816288039, 0.6091541535775926, 0.6093456981097777, 0.6127230944149928, 0.602501041227599]",0.5921240476182861,0.27846168022838536
80,0.6125078009073327,"[0.5168642961173445, 0.5906877130044562, 0.6058924692151786, 0.5958711634575298, 0.5938188367628563, 0.6048961331220202, 0.6125078009073327, 0.6088656496781109, 0.6074101050437808, 0.6048980361330004]",0.5941712203441609,0.3242153025911111
83,0.6053999300120134,"[0.5063505312197418, 0.5825581854111317, 0.6025322736915172, 0.5920285409625542, 0.5878521922200436, 0.5961304239254115, 0.6034747015010338, 0.6031642239108923, 0.6053999300120134, 0.6034543152946088]",0.5882945318148949,0.34633206996440014
86,0.5955892313433445,"[0.4950119159610127, 0.5611822652785343, 0.5954172768755177, 0.5785414561997163, 0.5741463697851353, 0.5842648173083859, 0.5955892313433445, 0.5863808880238539, 0.5898746201316917, 0.5848825229104937]",0.5745291363817687,0.3077573299881487
89,0.5992676917305406,"[0.4925701590413765, 0.5679967458688824, 0.5985677268823534, 0.584091477322197, 0.5805501523784387, 0.591681328642837, 0.5981816681714515, 0.5933412763631183, 0.5992676917305406, 0.5934164227834023]",0.5799664649184597,0.32328395885344335
92,0.602083402846328,"[0.5032502911682765, 0.571486160966529, 0.6009649351223261, 0.5909865905196284, 0.5874391317452916, 0.5946310176092303, 0.6001505710831043, 0.5966983380768806, 0.602083402846328, 0.5941564145515004]",0.5841846853689096,0.3560280514383359
95,0.6037288874854893,"[0.49930918175588124, 0.5726324186403444, 0.6026451468691885, 0.5877427822420893, 0.5879025420376152, 0.5980404580712875, 0.6024533065252373, 0.5944686589359867, 0.6037288874854893, 0.5928676898306838]",0.5841791072393804,0.3562674853714978
98,0.6015562613654405,"[0.4875868176587027, 0.5675728642229628, 0.5964108276886083, 0.5799405359759333, 0.5730565727021334, 0.5891025892922467, 0.6015562613654405, 0.5897043911653636, 0.5990590830709307, 0.5872066898431014]",0.5771196632985424,0.3124733587448845
