attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,42,42,41,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
56,0.5929451905315222,"[0.5195955509022901, 0.5582582718663456, 0.5733559175553823, 0.5789314358511535, 0.5788149939301686, 0.5820462763110278, 0.5847411565334596, 0.5929451905315222, 0.5799123042800315, 0.5830875928322452]",0.5731688690593627,0.3648318824635396
59,0.6018464212636288,"[0.5192523288328298, 0.5655859726943682, 0.5831446220883394, 0.5889792821845897, 0.5950735325491872, 0.5965125998806247, 0.5968840314126628, 0.6018464212636288, 0.5866876646401147, 0.5937238175703065]",0.5827690273116651,0.3075366385449022
62,0.6011618324016145,"[0.522600614977695, 0.5668772146008865, 0.5819060551399476, 0.5879699194359915, 0.596367156912138, 0.6011021087452677, 0.5957894070056854, 0.6011618324016145, 0.5894346186370666, 0.5866847900895678]",0.5829893717945861,0.3415893304917499
65,0.6076781049952158,"[0.526272267980776, 0.5619845635824887, 0.5852405261483716, 0.5925926761727534, 0.603154560853387, 0.6019331136711684, 0.5993261508564649, 0.6076781049952158, 0.5985726390973564, 0.5942248684606138]",0.5870979471818596,0.33034429015215094
68,0.6123740713245842,"[0.5336455037712042, 0.5648943265410731, 0.5890664912249614, 0.5984318521326375, 0.6055225298836204, 0.6088775514249338, 0.6048667343034905, 0.6123740713245842, 0.5983612779293705, 0.6016221214861172]",0.5917662460021993,0.3180724991861065
71,0.6077806969334263,"[0.5308355577814745, 0.5649495455401896, 0.5886931426214091, 0.5968984622247744, 0.6008000515094836, 0.6077806969334263, 0.5977919096998291, 0.6020366648296392, 0.5897377759082802, 0.5974664486650443]",0.5876990255713551,0.346393538604007
74,0.6142257971015932,"[0.5380063387276681, 0.5697284232698084, 0.5971429918143933, 0.5994196073977742, 0.6023467876938311, 0.6142257971015932, 0.599687820827136, 0.6069334730773561, 0.5981723537146617, 0.59646572884488]",0.5922129322469102,0.3383227895616244
77,0.6101695697187969,"[0.5381078221355418, 0.5677821053477629, 0.5927278522682695, 0.5938832334934975, 0.602702658837379, 0.6101695697187969, 0.5943363731670444, 0.6035999525233061, 0.5966356285089558, 0.5948601294745429]",0.5894805325475097,0.35517418435581977
80,0.6130789311945362,"[0.5327822202736777, 0.5675414237886656, 0.5904843635878152, 0.5938564841695613, 0.6034726558765926, 0.6130789311945362, 0.593532615750165, 0.6040841750047966, 0.5955551522801823, 0.5928807804431598]",0.5887268802369153,0.33544786980401964
83,0.6094360569220199,"[0.5273547201140442, 0.559958167194234, 0.5886584418046777, 0.5875319287530396, 0.6016880930505223, 0.6094360569220199, 0.5932165610726589, 0.5999324938284623, 0.590567716389968, 0.5912774893415753]",0.5849621668471202,0.3864229300754377
86,0.6045423305838542,"[0.5290744546073374, 0.5540025652879583, 0.586139697641842, 0.5819255026874691, 0.5985909880585841, 0.6045423305838542, 0.587817619393123, 0.6020412818719016, 0.5891468701681059, 0.5880967369067378]",0.5821378047206914,0.3153053219349697
89,0.6191058927626841,"[0.5407593153964434, 0.5662399464372645, 0.5980298444022754, 0.5928501926595563, 0.6125367079312612, 0.6191058927626841, 0.6015256887524997, 0.6147078308644504, 0.6000629369110975, 0.6033565962621961]",0.5949174952379728,0.36139499506566497
92,0.6257592437459522,"[0.5342457036261499, 0.570663327216216, 0.6008320685509811, 0.5998158182617314, 0.6164299566744782, 0.6257592437459522, 0.6070062341754396, 0.61729140091065, 0.6067727815438615, 0.6104127043256854]",0.5989229239031144,0.38860748993223143
95,0.62789319370085,"[0.5363562273441305, 0.5753799951576559, 0.599823693515849, 0.6019854216611643, 0.6173927625100516, 0.62789319370085, 0.6109261602961741, 0.6192594311228709, 0.6064460315434193, 0.615489104718794]",0.6010952021570959,0.36659387891428274
98,0.6193367223744971,"[0.5348599989454458, 0.5633989761771303, 0.5951765495997041, 0.5960898772514543, 0.6118303131268643, 0.6193367223744971, 0.6060347031237648, 0.6138616827305767, 0.602799009760869, 0.6133024976587503]",0.5956690330749057,0.37219357309933165
