attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,41,41,41,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.37312407828893074,"[0.37312407828893074, 0.34894376378051756, 0.34733847147234403, 0.3402883666085361, 0.3624960403096673, 0.35917111633942894, 0.3524916233433343, 0.35017930671704667, 0.3466223315257554, 0.3706749444000953]",0.3551330042785656,0.25630697845273426
5,0.41717433066398774,"[0.39265813657694765, 0.3803465962161209, 0.40768535694440466, 0.3838720306218856, 0.39962365232032276, 0.398444912672892, 0.4115815865022746, 0.3987874337893792, 0.39030630739046374, 0.41717433066398774]",0.3980480343698679,0.2910921581303136
8,0.4858751135784273,"[0.45795861932501614, 0.4746979627278563, 0.4858751135784273, 0.4621394645692664, 0.48031321051803816, 0.46811398145107586, 0.4834252529018211, 0.47439076087215015, 0.4624138949727282, 0.4720840161621072]",0.4721412277078487,0.30406174189312846
11,0.4999609512460407,"[0.47609710028295493, 0.4857116531010327, 0.49834964956751426, 0.48016811217787064, 0.49187359262426994, 0.47959074596167695, 0.4999609512460407, 0.48889619574812837, 0.4775810735058815, 0.4926799263378075]",0.48709090005531774,0.30332643761730305
14,0.5017071859264083,"[0.4801933070468595, 0.49149799919025605, 0.49514018636383855, 0.4830079238281444, 0.4971009802578018, 0.4879467553533671, 0.5017071859264083, 0.4994858606343427, 0.48422210823742046, 0.5011658668536721]",0.49214681736921106,0.28671010977024686
17,0.5252630570229649,"[0.5004645381407616, 0.5209192738220805, 0.5159886269337705, 0.5058685462142514, 0.5247838374590807, 0.5092179847507422, 0.5156225461748521, 0.5252630570229649, 0.5104831788822733, 0.5131518764525846]",0.5141763465853362,0.3168432743478166
20,0.5376504373767531,"[0.4943299074206665, 0.5228365148632996, 0.5246189628810793, 0.5197643827362071, 0.5376504373767531, 0.5160150912260668, 0.5240373543276331, 0.5335983287239993, 0.5195280703114534, 0.5256581980083259]",0.5218037247875484,0.2945585285116799
23,0.5493178513416659,"[0.5013151699807508, 0.5352941552667789, 0.5336276339550254, 0.5388108971937788, 0.5457285559826643, 0.5262272818555249, 0.5405400947611457, 0.5493178513416659, 0.5306002811169891, 0.5334770536368343]",0.5334938975091157,0.3021115560509851
26,0.5665215783309266,"[0.5145668092990221, 0.5494372812626437, 0.5570828383834139, 0.5589677410445193, 0.5661925551106597, 0.5457733577796884, 0.5564207607594405, 0.5665215783309266, 0.5508759105213645, 0.5550076243657521]",0.5520846456857431,0.28494117797697877
29,0.5611621672551094,"[0.5110855668222364, 0.5466596801124634, 0.5502704522106077, 0.5541232291099805, 0.5611621672551094, 0.5467589280254036, 0.5517718382003718, 0.5595205387909392, 0.5452328299801996, 0.5439891525423388]",0.547057438304965,0.29118177342993445
32,0.5726458744700476,"[0.5317932746368397, 0.5596455096313525, 0.5695005097161634, 0.5655966400631256, 0.5726458744700476, 0.559923688334545, 0.5627100878249435, 0.5692271375160971, 0.5578888431416448, 0.5583831923644558]",0.5607314757699216,0.2977156152743829
35,0.5846204710311361,"[0.5366185696383738, 0.5724637012255, 0.5774272077949676, 0.5813711095629436, 0.5846204710311361, 0.5666619609713517, 0.5765556618561962, 0.5795662743672302, 0.5683154522552482, 0.5693227400647012]",0.5712923148767649,0.2676369509914345
38,0.5799739980546205,"[0.5276428569260558, 0.5667548450171667, 0.5752188754643944, 0.5755927263386891, 0.5799739980546205, 0.5673184675786154, 0.569365524601183, 0.5710956528020262, 0.5657075148765865, 0.5582806535658977]",0.5656951115225235,0.31482181965307726
41,0.5837766973814988,"[0.5280108461087979, 0.5651013426693651, 0.574415969174608, 0.5837766973814988, 0.5819520270718723, 0.5718508302091958, 0.5765906694137686, 0.5762464082253949, 0.5652318480615277, 0.5651913719109769]",0.5688368010227005,0.28373034500466887
44,0.5814446523483271,"[0.5215484714550167, 0.5574621824894554, 0.5655279724355207, 0.5814446523483271, 0.5777773214413461, 0.5617143672457445, 0.5760918670474567, 0.5757196371499687, 0.5606523038866553, 0.5648998882279141]",0.5642838663727405,0.3026898678567754
47,0.5907172227248937,"[0.5299880543791702, 0.5692751127033594, 0.5803330202790311, 0.5902942007653702, 0.5907172227248937, 0.576249968980789, 0.5851414920104622, 0.5872922886183294, 0.5716791728227001, 0.5741538596162991]",0.5755124392900404,0.2967522935182979
50,0.5891423727395589,"[0.528833340709643, 0.5584954909489706, 0.5717318419508304, 0.5891423727395589, 0.5875670310696497, 0.5762330769439286, 0.5850823593804565, 0.5848093185705496, 0.5743002634364601, 0.571503415010357]",0.5727698510760404,0.3465615456370535
53,0.5868006692734318,"[0.5186778050546463, 0.5526766117715292, 0.5664647378978204, 0.5868006692734318, 0.580987481159797, 0.5705957479330331, 0.5828843947781981, 0.5800213505961306, 0.5715167977602049, 0.5698003040827286]",0.568042590030752,0.3133958555794797
56,0.5902418399517136,"[0.5277861093430075, 0.5549433924959793, 0.5691642425057568, 0.5902418399517136, 0.5847472067514079, 0.5808357956933506, 0.5889025800004076, 0.5857885667369309, 0.5765014718550613, 0.5772112852496021]",0.5736122490583218,0.33956661009633643
59,0.5918172782379121,"[0.5223276970918829, 0.5503026409638976, 0.5772056782904795, 0.5914517487526335, 0.5918172782379121, 0.5850046677018106, 0.591399808817456, 0.590877063915606, 0.5851083876584444, 0.5806872800837665]",0.5766182251513888,0.3104415819160957
62,0.6074789822693343,"[0.5308117108878536, 0.5693569353842837, 0.6027102325324268, 0.6068374421990494, 0.6074789822693343, 0.5910173886612198, 0.6027062796243087, 0.6020657510703342, 0.5952660093736586, 0.585474278868049]",0.5893725010870519,0.34474103749548857
65,0.6049392056518823,"[0.537586150065813, 0.5718105512060655, 0.6034406197791747, 0.6049392056518823, 0.6039809742447695, 0.5939448149910765, 0.6041098803865715, 0.6004691625541085, 0.5965491488387756, 0.5866948042643767]",0.5903525311982614,0.343597731377722
68,0.606920876096449,"[0.5377608706316982, 0.5674308427693726, 0.5986434199708051, 0.6032197702853904, 0.606920876096449, 0.591050488558097, 0.6001959854272381, 0.5964355017245475, 0.5932848005864078, 0.5794591202908332]",0.5874401676340839,0.3251219854096362
