attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,41,41,40,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
32,0.5950316837981295,"[0.5467208195459043, 0.5631363212411993, 0.5913383168222787, 0.5949583593211408, 0.5811677855198736, 0.5777985712311325, 0.5887551724137835, 0.5950316837981295, 0.580408426279079, 0.5834685288976038]",0.5802783985070125,0.3310941505208217
35,0.5852091146923872,"[0.5273098344791456, 0.5440803035923232, 0.5760315173804512, 0.5852091146923872, 0.5707064649746274, 0.5685488296226906, 0.579409182637092, 0.5771894462163975, 0.5691424554867153, 0.5765451452608955]",0.5674172294342725,0.3892537297800499
38,0.5835443317185394,"[0.5331538996760529, 0.5405272259038186, 0.5690712877833457, 0.5835443317185394, 0.5740996392968747, 0.5671781634930252, 0.5784247436805534, 0.5757961845127394, 0.5723532417243742, 0.5773919131570894]",0.5671540630946413,0.3282161275585258
41,0.5783949985533443,"[0.5277869469349524, 0.5437747660080052, 0.5666472930764479, 0.5783949985533443, 0.5655960851893443, 0.5654287467987092, 0.5699929981099283, 0.5716368927844473, 0.5678745625917305, 0.5752224228619568]",0.5632355712908865,0.36838419689513724
44,0.5891294885690936,"[0.5363336363297605, 0.5545613001645675, 0.5742847334216692, 0.5891294885690936, 0.5696635514754929, 0.5757007429153861, 0.5739221451821966, 0.5681564660381223, 0.5734139590727972, 0.581989740060077]",0.5697155763229164,0.3177750483208785
47,0.6060124438439616,"[0.54842447398763, 0.5711320734802884, 0.5923513379234684, 0.6060124438439616, 0.5927325096853318, 0.5983733638323196, 0.5959495687241568, 0.5929261704227524, 0.5946329663426401, 0.6044269840127076]",0.5896961892255257,0.3133163605446638
50,0.6176917972926849,"[0.5649271126209066, 0.5778163904124989, 0.6030391933722441, 0.6176917972926849, 0.6080701539449038, 0.608329525475869, 0.6154743459189752, 0.6127189029002927, 0.6125778328128815, 0.6140044879135858]",0.6034649742664843,0.32891420875291855
53,0.6052381066058186,"[0.5559784776296091, 0.5611102731775757, 0.5916002981851595, 0.6044068275287717, 0.6008179758338688, 0.5992133042163624, 0.6019320774239506, 0.6051849651059779, 0.5971768746802398, 0.6052381066058186]",0.5922659180387333,0.38974146538341636
56,0.6030151310268057,"[0.5484811844924584, 0.5679413220494227, 0.5841810023852323, 0.6030151310268057, 0.5877653069847604, 0.5927348369906945, 0.594517230880785, 0.585279162118127, 0.5914443853749739, 0.5987354203880921]",0.5854094982691352,0.32100444798935196
59,0.6029317097077751,"[0.5417804547825552, 0.5637960520288086, 0.582186811532683, 0.6019803311207, 0.584887102718225, 0.5964282733139048, 0.5913047242709158, 0.5894128672124995, 0.5951220311111237, 0.6029317097077751]",0.5849830357799191,0.3128972366996936
62,0.6194093037043147,"[0.5557378082369766, 0.5783577824694045, 0.5958694738173805, 0.6194093037043147, 0.602940181165329, 0.6102164192605695, 0.6087970611744001, 0.5956209700277331, 0.6057980767418567, 0.618847687781717]",0.5991594764379682,0.3252129044280779
65,0.630514450565077,"[0.5518603092457488, 0.5815586908394546, 0.60277611392287, 0.6276050355558991, 0.6166123176535081, 0.6256455406332908, 0.6249462143261274, 0.6096314381612168, 0.6225811291537451, 0.630514450565077]",0.6093731240056938,0.34607613961109335
68,0.6269380100831181,"[0.5431981041210701, 0.573279450465365, 0.5973537902025529, 0.6191336171337406, 0.6130178703547671, 0.6223037001145144, 0.6180454438446286, 0.6092053618776055, 0.6173052743696855, 0.6269380100831181]",0.6039780622567047,0.3623539639904516
71,0.6221398960039222,"[0.5381611409098527, 0.567350153840759, 0.5939926346840798, 0.6186044795034276, 0.6133873732470528, 0.6187424679705326, 0.6155807306205262, 0.607223985636719, 0.615666270587496, 0.6221398960039222]",0.6010849133004369,0.35551117965274803
74,0.6184364460715011,"[0.5372812972688404, 0.5670815231482902, 0.5945282225005468, 0.6172094034768631, 0.6083302831117174, 0.6184364460715011, 0.6118765251995966, 0.6033988662641244, 0.6108366600730236, 0.6173738799669619]",0.5986353107081466,0.3460711157704295
77,0.6169346337482954,"[0.5363329990402385, 0.5627072376097325, 0.5915779429061468, 0.6106865707444431, 0.6063129194439993, 0.6169346337482954, 0.6069414307836545, 0.5963151732306501, 0.6051418960955429, 0.6137678363464096]",0.5946718639949113,0.3769175576847149
80,0.6045335933831771,"[0.5391010877076038, 0.5580637649872352, 0.5870026134648435, 0.6045335933831771, 0.5971057907493615, 0.6032167805239179, 0.5925087842901878, 0.5846634751543082, 0.590958066133369, 0.6015032471990266]",0.5858657203593031,0.3673507813564837
83,0.5958398734974373,"[0.5277638745541142, 0.5528742064548682, 0.5756516004425507, 0.5928402893800004, 0.5856168624758158, 0.5940692947239052, 0.5870980841796114, 0.5791666441366786, 0.5840248652101204, 0.5958398734974373]",0.5774945595055103,0.3383586614444623
86,0.590309073060836,"[0.522701947882522, 0.546285823019644, 0.5665743542819698, 0.590309073060836, 0.5765701611748065, 0.5854631469553733, 0.5807559462185192, 0.5704219773304954, 0.5832837663982451, 0.5872662622566277]",0.5709632458579039,0.3538033746207339
89,0.5854505887627429,"[0.5112160262873627, 0.5382244003993295, 0.5621206212732022, 0.5831732003456612, 0.5732339346254433, 0.5833255433208272, 0.5786746165348757, 0.570279604349749, 0.5811062186009158, 0.5854505887627429]",0.566680475450011,0.3066512508504558
92,0.5963583529011622,"[0.5095817027049229, 0.5430989799987712, 0.5626987340854372, 0.5918094716529162, 0.5761134587978578, 0.5894271808887072, 0.5872846004298938, 0.5754667566033123, 0.588486697715115, 0.5963583529011622]",0.5720325935778096,0.32533449021074096
95,0.6085680619320087,"[0.5167392901374027, 0.5545180448915219, 0.5739814156881936, 0.6007837475155351, 0.5863695572889878, 0.5945378565806752, 0.6017167222678818, 0.5897970265452964, 0.5980342619429722, 0.6085680619320087]",0.5825045984790476,0.40346930077257853
98,0.6118276890398269,"[0.52143432029371, 0.5571962632076672, 0.5770206342798001, 0.6060685967105206, 0.5892181613895299, 0.6035462379115941, 0.6047312430906985, 0.591450726490049, 0.6007023857145698, 0.6118276890398269]",0.5863196258127966,0.36529603402710953
