attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,41,41,42,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.4017539668126431,"[0.34751127922725206, 0.3302084494750258, 0.3571142067631888, 0.3588334610291501, 0.3736170539216153, 0.3926510055415053, 0.3958842417555617, 0.4017539668126431, 0.3661019151902869, 0.39643771412876444]",0.37201132938449927,0.25645546473380054
5,0.4466905598559732,"[0.3631071348628731, 0.3994414261968843, 0.38450196704420075, 0.42205202117585283, 0.4126464054959313, 0.42177003942059255, 0.4466905598559732, 0.4433062555958456, 0.4177943498640643, 0.43375482240363816]",0.4145064981915856,0.289531499740701
8,0.4965798425307524,"[0.4255739901843178, 0.4586822415687621, 0.46972097348881875, 0.4810243479710815, 0.4606785382200941, 0.48221331293188097, 0.4941060166714058, 0.4965798425307524, 0.4896673608147033, 0.4869990269445208]",0.47452456513263375,0.3247466802359774
11,0.49095534528091306,"[0.4307621165690236, 0.4642693918673782, 0.475876466985952, 0.48496711342978627, 0.4692726147183701, 0.47718529011814736, 0.48399292062154703, 0.49095534528091306, 0.47487389211496617, 0.4749113130092786]",0.47270664647153626,0.36527383664184676
14,0.5025177904168804,"[0.439836097781082, 0.4823586758946578, 0.5025177904168804, 0.4982994299256348, 0.48457240533621915, 0.4982673507802501, 0.4926804293154877, 0.49492303777865854, 0.48848865863124463, 0.48390521377570705]",0.4865849089635823,0.31938228630176446
17,0.5160482688738498,"[0.45930771348437494, 0.5001597550440926, 0.49903874726101616, 0.5160482688738498, 0.5022230015247312, 0.5083437724255252, 0.5029515845619907, 0.5118851521310467, 0.5053153676689326, 0.5039790079814209]",0.500925237095698,0.3883900325931283
20,0.5036923111440458,"[0.4480892683456498, 0.4909887542719429, 0.5036923111440458, 0.49461747609037887, 0.4883774553421111, 0.49802771239813265, 0.4971764341061702, 0.4998226724581312, 0.4969723045567858, 0.4870825344511024]",0.490484692316445,0.32271996262075947
23,0.5231134093942287,"[0.4597259203704258, 0.5139511879408533, 0.5180392588281937, 0.5186641046188074, 0.5059403536324056, 0.5231134093942287, 0.5227913201741714, 0.5208026257971079, 0.5200634238928085, 0.5066969793509636]",0.5109788583999966,0.37634859033025525
26,0.5392030931234136,"[0.4687718270930832, 0.5183878967203573, 0.5279151735765043, 0.5303602194621833, 0.51829188375982, 0.5392030931234136, 0.5390921906454478, 0.5374003807886252, 0.5356812129887994, 0.5237992473349014]",0.5238903125493135,0.3207964384647875
29,0.5486342258445689,"[0.46622835658502176, 0.5291125657422013, 0.5297580354983457, 0.5334144946687457, 0.5265347712665294, 0.5486342258445689, 0.5482230982402918, 0.5387145852286166, 0.5429242713296335, 0.527159649395928]",0.5290704053799884,0.37291357348498927
32,0.5552290463074222,"[0.4683630835065265, 0.5304767243893709, 0.5333735490260452, 0.5394570914268916, 0.5371886508755327, 0.5551365399639965, 0.5552290463074222, 0.5463456117150463, 0.5508311597395034, 0.5392159013231107]",0.5355617358273446,0.3620615002714521
35,0.5548254980204775,"[0.4566944596489598, 0.5281825013382285, 0.5248803532920938, 0.5380880026930758, 0.5308533475264479, 0.546875426416581, 0.5548254980204775, 0.5461723485045152, 0.5533422489880885, 0.5403432546942806]",0.5320257441122749,0.3738049457689115
38,0.5623740236089233,"[0.46396947951965295, 0.5218306882905874, 0.5290150093929629, 0.5359771795398368, 0.5374994096330289, 0.5544240280649473, 0.5623740236089233, 0.5495073631419088, 0.5548751294523792, 0.5498110907183072]",0.5359283401362535,0.304842881170845
41,0.5690796394704565,"[0.4678396210581394, 0.520607254428753, 0.5365151863121931, 0.5407762582561546, 0.543033098093936, 0.5597661410046099, 0.5690796394704565, 0.5565047094640615, 0.5620145237024398, 0.5563570446068322]",0.5412493476397576,0.3068115406314472
