attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,5e-06,1e-05,0,0,10,10,0.001,0,500,30,False,False,False,False,False,0,41,41,40,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
29,0.5838719634578683,"[0.508401632151639, 0.5289529463483562, 0.5539582101048902, 0.554928141524449, 0.5465355610734138, 0.5652849148164975, 0.5763326374971763, 0.578296224509564, 0.5831937189068312, 0.5838719634578683]",0.5579755950390686,0.32250320073494265
59,0.5670754083287762,"[0.4702873543360993, 0.49592339600088503, 0.5478776728789589, 0.5519974593816668, 0.5474136702628297, 0.5575342078885062, 0.5660527770715164, 0.5670754083287762, 0.5670548384613121, 0.5636869456245878]",0.5434903730235139,0.34121113195272074
