attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,1536,30,0.0001,1e-05,0,0,10,7,0.003,0,500,3,False,False,False,False,False,0,42,42,41,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.5239339154189986,"[0.4715563018970859, 0.5036534802172775, 0.504569260546393, 0.5144513067258523, 0.5239339154189986, 0.5091706518200325, 0.5234394452499693]",0.5072534802679441,0.38401166450758634
5,0.5666888941363487,"[0.5290871690418608, 0.5444349224939493, 0.552186793288129, 0.5533404360882875, 0.5563158847405567, 0.5490395654742324, 0.5666888941363487]",0.5501562378947663,0.394925911853214
8,0.5929107677205733,"[0.5603714539491971, 0.5725522545591006, 0.577020882874661, 0.5823787952830831, 0.584424606079781, 0.5797858627916743, 0.5929107677205733]",0.5784920890368672,0.3679524093316145
11,0.6242396238825573,"[0.5887645051129423, 0.6127755702215337, 0.6033340980030488, 0.615274254647152, 0.6128955720614597, 0.6059932384717293, 0.6242396238825573]",0.609039551771489,0.35710641655622316
14,0.6460793058777323,"[0.6034190361416422, 0.6329491617023126, 0.6239136937211557, 0.6362165159846455, 0.6358264068016152, 0.6259854904444822, 0.6460793058777323]",0.6291985158105122,0.34095031228649736
17,0.6547877312797725,"[0.6082069369081888, 0.6447234158892179, 0.6377177021424619, 0.6517161054866385, 0.6530039395272645, 0.6383861380179794, 0.6547877312797725]",0.6412202813216462,0.3452018799514635
20,0.6589949034351749,"[0.614306031222065, 0.6588073334809816, 0.6441333470027495, 0.6589949034351749, 0.6565988055873778, 0.6421869797558853, 0.6564950882774585]",0.6473603555373847,0.35115141034758274
23,0.6645134546027895,"[0.6183713692253328, 0.6645134546027895, 0.6494567713295847, 0.6623856312371559, 0.6604967230303427, 0.6472760768332879, 0.6604810888495464]",0.6518544450154342,0.3548147241248484
26,0.6677560300830626,"[0.6221038418973222, 0.6677560300830626, 0.6550575484957016, 0.66267988692718, 0.6614648674944793, 0.65063399445774, 0.6608730424828299]",0.6543670302626164,0.35880631964609455
29,0.6593866282241467,"[0.6172432898294342, 0.6592884636719291, 0.6509607734153965, 0.6577909691478094, 0.6593866282241467, 0.6502816284463744, 0.6579602028398381]",0.6504159936535613,0.3601389934894346
