attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,1536,30,0.0001,1e-05,0,0,10,7,0.003,0,500,3,False,False,False,False,False,0,40,40,40,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.5472735466378257,"[0.5258278824231137, 0.5425256079744563, 0.538872891056932, 0.5457632260666594, 0.525885144079423, 0.5457374717466856, 0.5472735466378257]",0.538840824283585,0.412817486145162
5,0.5742634902410366,"[0.535237762009285, 0.5387351106227307, 0.5599222009168946, 0.5665911114315156, 0.5591868657959115, 0.5692536091496416, 0.5742634902410366]",0.5575985928810023,0.3747528928845166
8,0.5938820861382691,"[0.5387201519893988, 0.5479734633693474, 0.5855985806503362, 0.5801460298750911, 0.581146467680994, 0.5921446516402712, 0.5938820861382691]",0.5742302044776725,0.34535563015887455
11,0.6186673753280344,"[0.564904791125977, 0.5673722783150028, 0.6130807158909369, 0.6121919293958684, 0.606697652955507, 0.6160559720244648, 0.6186673753280344]",0.5998529592908274,0.3346057472104688
14,0.6343815284791725,"[0.5957854586058311, 0.5983169936769985, 0.6343815284791725, 0.6293427271570319, 0.6266865908121491, 0.6312449730250618, 0.6244562977973346]",0.6200306527933686,0.33178606513296055
17,0.6392851531420631,"[0.6119903721388613, 0.6126036024112144, 0.6358061387243501, 0.6365045696465752, 0.6355887494740863, 0.6392851531420631, 0.6229997702016336]",0.6278254793912549,0.3330003092615262
20,0.6447424480435642,"[0.6179775038200009, 0.610623413245374, 0.639573430087934, 0.6403912922113708, 0.6301172087115833, 0.6447424480435642, 0.6263803545903597]",0.629972235815741,0.33605025647287606
23,0.6486556726488437,"[0.6207897396187375, 0.6136858975127994, 0.6419206412286906, 0.6473482619483237, 0.6279607140639824, 0.6486556726488437, 0.6318643850520204]",0.633175044581914,0.33800886161307153
26,0.6487370132782433,"[0.6240971349806628, 0.6217293036884053, 0.6421711143886663, 0.6487370132782433, 0.6259735284661292, 0.6480076206765422, 0.6360347105998253]",0.6352500608683534,0.3366793564432248
29,0.6457644497848131,"[0.6182898380196702, 0.6237211248996414, 0.6410122415067099, 0.6457644497848131, 0.6219122120380984, 0.6453169248106491, 0.636500134138272]",0.6332167035996934,0.3395090664329942
