attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,1536,30,0.0001,1e-05,0,0,10,7,0.003,0,500,3,False,False,False,False,False,0,41,41,41,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.479882849698379,"[0.4345554038826688, 0.4638775976067707, 0.47136830435564503, 0.47195938325519304, 0.47581565455015945, 0.47957285247136283, 0.479882849698379]",0.46814743511716844,0.39275546743112383
5,0.5463966735386909,"[0.4584159999590103, 0.4788231414869803, 0.49748971974695094, 0.5122489307212763, 0.507067192057798, 0.5463966735386909, 0.5233108399064011]",0.5033932139167298,0.370111862045756
8,0.5767348162927882,"[0.5018770819196058, 0.5083749234523302, 0.5254624918288323, 0.5576636563698677, 0.5449701489043747, 0.5767348162927882, 0.5553559834608602]",0.538634157461237,0.36253532505637953
11,0.5675545511278571,"[0.513154091083927, 0.5198907808342786, 0.5358731870756245, 0.5650227345277419, 0.5398102819611456, 0.5675545511278571, 0.5563731734856393]",0.5425255428708877,0.353726644405794
14,0.5768606130368358,"[0.5219923804105865, 0.5266547272135369, 0.5423604482030422, 0.5768606130368358, 0.5279985444783583, 0.5709905893064013, 0.5656717775599012]",0.5475041543155231,0.3527815947353034
17,0.5856214716556936,"[0.5238928544758114, 0.526321171757224, 0.5459561334678702, 0.5856214716556936, 0.5275706524906354, 0.581900902029904, 0.5626146678462557]",0.550553979103342,0.35085884453839905
20,0.5942175169957709,"[0.5319388310211621, 0.5394357279883797, 0.5543061532962644, 0.5942175169957709, 0.539499365947359, 0.5889650826847623, 0.5775393064947798]",0.5608431406326397,0.35205913907810965
23,0.5995451308469564,"[0.542952262409129, 0.5485823423779499, 0.5630937388274386, 0.5995451308469564, 0.548843844309712, 0.5949387462456599, 0.5785171745848461]",0.5680676056573846,0.36033921079308756
26,0.6063114922880022,"[0.5438576023741002, 0.5587318757009576, 0.5638191239875495, 0.6063114922880022, 0.5564960518651593, 0.597731225065497, 0.5808557360378335]",0.5725433010455856,0.3648221612707569
29,0.6022154905088859,"[0.5459677710043535, 0.5640532672322094, 0.5616088666937568, 0.6022154905088859, 0.563005851556966, 0.5983460599696755, 0.5775340318377159]",0.5732473341147947,0.3702068396777231
