attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,1536,30,0.0001,1e-05,0,0,10,7,0.003,0,500,3,False,False,False,False,False,0,41,41,42,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.4844344165014098,"[0.4687906485565471, 0.4545044199796589, 0.46518137013553706, 0.4694316039439716, 0.474387867643885, 0.46856531569134613, 0.4844344165014098]",0.4693279489217651,0.3952209794603333
5,0.5384926827837252,"[0.49786754685303797, 0.46953663160803244, 0.5165580214584171, 0.5262114790587417, 0.5150121382815126, 0.5129825170036069, 0.5384926827837252]",0.5109515738638677,0.3762553257863021
8,0.5777435148518206,"[0.523873205240932, 0.49656278141732135, 0.5583560794192179, 0.5592893772165867, 0.5561291531589061, 0.5522457986589229, 0.5777435148518206]",0.5463142728519583,0.36713446718135817
11,0.5679997010061056,"[0.5302903612663161, 0.4981253361618688, 0.555581729043604, 0.5607832669328998, 0.5582952876554481, 0.5570460053072787, 0.5679997010061056]",0.5468745267676459,0.35510836981314853
14,0.570709403097531,"[0.5333538785681428, 0.5044396189945959, 0.5567428650023547, 0.5677461587040094, 0.5659068805553218, 0.5622838619396865, 0.570709403097531]",0.5515975238373775,0.34814192005126365
17,0.5787605573732544,"[0.5275469513873108, 0.5052369148814683, 0.5543854905026622, 0.5734745949587945, 0.5650826401395155, 0.5704100160039813, 0.5787605573732544]",0.5535567378924267,0.3477517306624001
20,0.5857034634198438,"[0.5288975384957891, 0.508151159245547, 0.5527384082252207, 0.5779552599963897, 0.5650110169207492, 0.5666771461942497, 0.5857034634198438]",0.5550191417853986,0.35304421729166374
23,0.5899931222461513,"[0.5363648827418269, 0.5146062500697279, 0.5536986901479892, 0.5719307216427497, 0.5604563586318962, 0.5683875973506005, 0.5899931222461513]",0.5564910889758488,0.35906751929328135
26,0.5892906413793565,"[0.5352600543766866, 0.5156755322003639, 0.5572709706711689, 0.5688861196657972, 0.5599332626303107, 0.568510226849286, 0.5892906413793565]",0.5564038296818528,0.3636470516255015
29,0.5880131373574838,"[0.5385943230340533, 0.5190547765266789, 0.5592628692224075, 0.5720037110996612, 0.5638250224244388, 0.5697412244795993, 0.5880131373574838]",0.5586421520206175,0.36345593441259755
