attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,train_w_frnk,attr_in_01,gpu,seed,write_csv,ATTR_IN_01,ADVERSARIAL,TRAIN_W_FRNK
16,512,1536,60,0.0001,1e-05,0,0,10,7,0.003,0,500,3,True,False,False,0,42,True,False,True,False


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.5329418873245974,"[0.4802998351129242, 0.5118797083726425, 0.5288246631662472, 0.5139049075314003, 0.5329418873245974, 0.507718564610704, 0.5093426145376788]",0.5121303115223135,0.38541105933100683
5,0.5760372279613463,"[0.5246550773903705, 0.5487297427847011, 0.5760372279613463, 0.5571772228071448, 0.5611324464786771, 0.5419590203753616, 0.5586958430503348]",0.552626654406848,0.38371082227240577
8,0.5934931285256692,"[0.5934931285256692, 0.5854329365634212, 0.5695785368262821, 0.5876767702673437, 0.5835243966151564, 0.5744029986639273, 0.5918218069598111]",0.5837043677745158,0.3747852557919086
11,0.6239331692081151,"[0.6159058393106116, 0.6204438936712638, 0.6033672412797484, 0.6239331692081151, 0.6161837551739568, 0.6145309406928919, 0.6143402002036985]",0.6155292913628979,0.35250016922913713
14,0.6425832557520745,"[0.6161190842639109, 0.6152318292029875, 0.6282719593637349, 0.6350032647546298, 0.6360441564352963, 0.6425832557520745, 0.641954468755345]",0.6307440026468542,0.3459049674685976
17,0.6464403613950399,"[0.6232771772977959, 0.6442390299917674, 0.6380333379849837, 0.6451104711279669, 0.6464403613950399, 0.6439835562252938, 0.6463769691633259]",0.6410658433123105,0.35764550077797874
20,0.6739859461278834,"[0.6416015572598782, 0.6666297660761776, 0.6698217635490347, 0.6739859461278834, 0.6687931279159572, 0.6627365641883, 0.6540686967323264]",0.6625196316927939,0.348656961629739
23,0.7025019034486448,"[0.6576259977097333, 0.6582905162462851, 0.6688106940314894, 0.6697686093987061, 0.7025019034486448, 0.6846542487316226, 0.6691749928002951]",0.6729752803381109,0.3449898990133517
26,0.6822415162197251,"[0.6419604099980936, 0.6709016568160218, 0.6539866323296344, 0.6822415162197251, 0.66150922647567, 0.6745600566131904, 0.6545132600752968]",0.662810394075376,0.3530005845793221
29,0.6667665016513273,"[0.6517497629449274, 0.6478921875391179, 0.6433266089997005, 0.6523296381182911, 0.6531838440202602, 0.6667665016513273, 0.6587207331058245]",0.6534241823399213,0.3661384963295388
32,0.6597677024605613,"[0.6436355891424123, 0.6460336224912376, 0.6597677024605613, 0.6596320048375278, 0.6405912986984716, 0.6503397588156371, 0.6396171165895372]",0.6485167275764835,0.3730806634031732
35,0.6634512296914321,"[0.634867121795498, 0.6634512296914321, 0.6537644261708561, 0.6439312440474687, 0.646657098680174, 0.6544804359656196, 0.6477495529780584]",0.6492715870470153,0.3593970253505691
38,0.6662492356731099,"[0.6088530401587421, 0.6530840595310955, 0.6662492356731099, 0.6470991364409848, 0.6468776084810492, 0.6430794610338375, 0.649805762191241]",0.6450069005014372,0.38044670000372927
41,0.6582944591697795,"[0.6223412120851318, 0.6565003787020186, 0.6582944591697795, 0.6295729796729097, 0.6486695049346537, 0.6553768547672607, 0.6328579736578127]",0.643373337569938,0.36708816206039474
44,0.6565913252918018,"[0.622229797109619, 0.6452277337864689, 0.6491980959014658, 0.6565913252918018, 0.6472198551335262, 0.6299330806309895, 0.6332908829049233]",0.640527252965542,0.378167921478649
47,0.6536807434811936,"[0.5879527170138095, 0.6492050185359631, 0.6494711957833714, 0.6493130627848324, 0.6413912329718319, 0.6536807434811936, 0.6502932136484526]",0.6401867406027791,0.3835470751779587
50,0.6588109631741513,"[0.6208074199588179, 0.6263480082244404, 0.6588109631741513, 0.6571998652602373, 0.6513081093022824, 0.6450815951489594, 0.6313525476381284]",0.6415583583867167,0.37289143972028416
53,0.6645865836067607,"[0.6496272804765255, 0.6595519111932833, 0.6645865836067607, 0.6482104125978904, 0.6407719684060259, 0.6547136374204151, 0.6571628829290503]",0.6535178109471359,0.37008052631682326
56,0.6644782735510826,"[0.6177774276650887, 0.6522152595131872, 0.6519506300339634, 0.6517556654412574, 0.6644782735510826, 0.6480108138313181, 0.6468059076894918]",0.6475705682464842,0.36676410006238963
59,0.6528259099836389,"[0.6270377661940886, 0.6436764948241753, 0.6463372950947663, 0.6528259099836389, 0.6454615084278374, 0.6334729053418919, 0.6418136602654722]",0.641517934304553,0.37374046515028375
