attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,train_w_frnk,attr_in_01,gpu,seed,write_csv,ATTR_IN_01,ADVERSARIAL,TRAIN_W_FRNK
16,512,1536,60,0.0001,1e-05,1e-05,1e-05,10,7,0.003,1e-05,500,3,False,False,False,0,41,True,False,False,False


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.491247743663423,"[0.45495963610164775, 0.4653442862491649, 0.47998994406030154, 0.47728163595652057, 0.47492924459975344, 0.491247743663423, 0.46953127588223154]",0.4733262523590061,0.3931109851821761
5,0.5402289596910684,"[0.46174092744791634, 0.48881054549704517, 0.4930332385255167, 0.5109340243811675, 0.5280730143902326, 0.5402289596910684, 0.5220531752438679]",0.5064105550252592,0.3775771894617036
8,0.5701136939573983,"[0.5127886062850859, 0.5187320745198556, 0.5297785752647776, 0.5500024656304663, 0.5535282886295747, 0.5701136939573983, 0.5696421214243274]",0.5435122608159266,0.36912584530882186
11,0.5699045442691479,"[0.5378779993007131, 0.5488881484256919, 0.5699045442691479, 0.5497190526259876, 0.5609215371405465, 0.5481861352807262, 0.5648953979107079]",0.5543418307076459,0.3572963387430879
14,0.5876794500374591,"[0.5117544571857755, 0.5428378369417762, 0.5447801157292387, 0.5876794500374591, 0.57684443665486, 0.5809931549576772, 0.5584694051591568]",0.5576226938094205,0.35108964602240916
17,0.5892998694932728,"[0.5473285758146618, 0.5554738789945982, 0.5820091728784665, 0.5814251392404234, 0.5892998694932728, 0.567981119641634, 0.573700871080629]",0.571031232449098,0.3672095896550114
20,0.5896485826653973,"[0.50458872536529, 0.5477252931565771, 0.5517455936800808, 0.5695914021325654, 0.5896485826653973, 0.5686288935408153, 0.5793427880215922]",0.5587530397946169,0.37256587487575105
23,0.6173364101707869,"[0.5279391291172946, 0.597143437570349, 0.5637636572333808, 0.6074604269849871, 0.6173364101707869, 0.6035631375450901, 0.5953006252003992]",0.5875009748317553,0.3695315274695939
26,0.6104533098638256,"[0.5259433774713571, 0.5505315136396418, 0.5668359941240928, 0.6104533098638256, 0.571362243668606, 0.5792465202691264, 0.5802938498373973]",0.5692381155534353,0.3631959215518554
29,0.5998078046184459,"[0.5772556607644515, 0.5586653584487522, 0.5636548002731123, 0.5998078046184459, 0.5913724296118744, 0.5920618874366081, 0.593449125138486]",0.5823238666131043,0.3754693350368775
32,0.6033750039702075,"[0.5483571407975105, 0.5841248529595917, 0.6033750039702075, 0.570588734444524, 0.5866896875032422, 0.5813568324618205, 0.5843840210913553]",0.5798394676040359,0.3752666583011078
35,0.5993876358495417,"[0.4744911097864094, 0.5482645704394835, 0.563631935668682, 0.587816803480776, 0.5946707143844747, 0.5993876358495417, 0.5881262834843999]",0.5651984361562524,0.3723861142246078
38,0.6039627590146457,"[0.5691753777399207, 0.5771747669418621, 0.5867685626903586, 0.6039627590146457, 0.5881550079157237, 0.5958786391496043, 0.5918342844722246]",0.5875641997034772,0.3817423237618206
41,0.5943059047016265,"[0.5493762713896697, 0.5933896641940555, 0.5761142718362048, 0.5908827845936665, 0.5943059047016265, 0.5899509088684838, 0.5859957590349543]",0.5828593663740945,0.373526147688885
44,0.5957754812066349,"[0.5683101383762137, 0.5891645712062361, 0.5798896394000799, 0.5946980677236643, 0.5957754812066349, 0.5798656991849336, 0.5938116584685941]",0.5859307507951937,0.3726539070814667
47,0.6118184601329426,"[0.5512948685902924, 0.5701716600461985, 0.6118184601329426, 0.6102786755364076, 0.5902429468560025, 0.5847427682495264, 0.6024599166420807]",0.5887156137219216,0.3666692966099025
50,0.6120847885350381,"[0.5892945701544912, 0.6083605255855599, 0.6118537527263823, 0.6120847885350381, 0.5786238125745761, 0.5934318551390398, 0.6016266049184755]",0.5993251299476519,0.36677449898831893
53,0.5972022404027338,"[0.5730958355185383, 0.564001514093443, 0.58557894224819, 0.5972022404027338, 0.5922591795281816, 0.5813017781455972, 0.5882729617759607]",0.583101778816092,0.3754292187307122
56,0.6083949355091076,"[0.5710225259735155, 0.5780247367982033, 0.6083949355091076, 0.5970907299137986, 0.5867474536594194, 0.5890246334759125, 0.5977602578608457]",0.589723610455829,0.37002719769399944
59,0.604173621439291,"[0.5675160677647209, 0.5908900330445258, 0.5676480582526583, 0.6015974134478201, 0.576597321744169, 0.5803915831685873, 0.604173621439291]",0.5841162998373962,0.37310886581663993
