attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,train_w_frnk,attr_in_01,gpu,seed,write_csv,ATTR_IN_01,ADVERSARIAL,TRAIN_W_FRNK
16,512,1536,60,0.0001,1e-05,0,0,10,7,0.003,0,500,3,True,False,False,0,41,True,False,True,False


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.4924454113390021,"[0.4553896913818366, 0.46642443652890087, 0.48043853680230636, 0.4755685231192265, 0.47571222801272456, 0.4924454113390021, 0.4698328705431252]",0.4736873853895888,0.3966185347848313
5,0.5396859047775435,"[0.4632937410893304, 0.4916224899960254, 0.49306959075376267, 0.513914318359624, 0.5279130798496661, 0.5396859047775435, 0.5232972823222274]",0.5075423438783113,0.3809580747701948
8,0.5702985573443003,"[0.5133635068896018, 0.5162680521973761, 0.5256630217850328, 0.5455312466730236, 0.551234377014307, 0.5693491186615133, 0.5702985573443003]",0.5416725543664506,0.372910522692658
11,0.5712203651988866,"[0.5365792912454175, 0.549024188327973, 0.5712203651988866, 0.5537620618227156, 0.5623497415677846, 0.5521022680297638, 0.5665846042592849]",0.5559460743502609,0.35994206834785414
14,0.5853158843799726,"[0.5117262055482638, 0.5387987188064205, 0.5436465911352066, 0.5853158843799726, 0.572796221264342, 0.5757717269054792, 0.5605392823367588]",0.5555135186252063,0.35288164858334525
17,0.5860403158507369,"[0.5471856667791104, 0.5499556496768992, 0.5802762672528945, 0.5766365310122696, 0.5860403158507369, 0.5680210614534078, 0.5700047386827751]",0.5683028901011563,0.3675791674569822
20,0.592211286205268,"[0.5043293165421125, 0.5437308722754894, 0.5546340955946396, 0.5640659354573594, 0.592211286205268, 0.5636678929017567, 0.5717667724391073]",0.5563437387736762,0.375110709060542
23,0.6171912048275626,"[0.5325003287621344, 0.5932014733654525, 0.5622783498428002, 0.6092183292054509, 0.6171912048275626, 0.597591607328096, 0.5911683757254249]",0.5861642384367031,0.3735374993344779
26,0.6040407697062805,"[0.5210470145967931, 0.550814074258894, 0.5615530427658577, 0.6040407697062805, 0.5711924664871633, 0.5726420301684689, 0.5685323683613479]",0.5642602523349722,0.36135748047569166
29,0.5880189733592218,"[0.5730543936163227, 0.5570975749561566, 0.5567047857234271, 0.5880189733592218, 0.5824774354045235, 0.5823408117563056, 0.5867605316972684]",0.5752077866447465,0.3771303764752015
32,0.5957883454901459,"[0.5485988175220534, 0.5791652341573548, 0.5957883454901459, 0.5616232644628651, 0.570672251718361, 0.5623756491454099, 0.5697513266349785]",0.5697106984473098,0.3760340623572492
35,0.5849096316110765,"[0.4713035183613462, 0.5437346116141921, 0.5549075625516151, 0.5782183915541694, 0.5849096316110765, 0.5840363388993703, 0.57080932780196]",0.5554170546276757,0.37651123001631087
38,0.5977039305758528,"[0.5642736241352435, 0.5756593913276498, 0.5755225188367555, 0.5977039305758528, 0.5761693400927916, 0.583510322382425, 0.5779390254227113]",0.5786825932533473,0.3817400964088691
41,0.586395045599932,"[0.5426092992584797, 0.5825264429097473, 0.5669306572192754, 0.5802357335528633, 0.586395045599932, 0.5787747482943472, 0.5747631569110444]",0.5731764405350984,0.37742148229106826
44,0.588953042587524,"[0.5636823512630357, 0.588953042587524, 0.5754230526160264, 0.5830665101538622, 0.5810094711037659, 0.567967913851715, 0.5816468909039997]",0.5773927474971329,0.3713534377219321
47,0.6036206151285761,"[0.5382840677370866, 0.5701480808348316, 0.6036206151285761, 0.5966084415051609, 0.5691781555216686, 0.5760797435235298, 0.5926295699962653]",0.5780783820353026,0.37021815755815085
50,0.610097980146772,"[0.5881223539609096, 0.6049540649135787, 0.6094508720697751, 0.610097980146772, 0.5728467682011924, 0.5930872308679814, 0.601286390350424]",0.5971208086443761,0.37134787591225976
53,0.5882201522890529,"[0.572823012642733, 0.5570016092577573, 0.5788018090592713, 0.5882201522890529, 0.5874941458147546, 0.584042525845933, 0.5816429137651514]",0.5785751669535218,0.3779551058516807
56,0.5955490612356085,"[0.5713789511942722, 0.5738457949969118, 0.5955490612356085, 0.5898328129076381, 0.5805308039614163, 0.5842730006910235, 0.590619497429967]",0.5837185603452625,0.37621470113166655
59,0.5970006171805609,"[0.564987641484415, 0.5879568742770578, 0.5654418381130132, 0.5902151248808208, 0.5695212705220201, 0.566947141149216, 0.5970006171805609]",0.577438643943872,0.37427627928834684
