attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,train_w_frnk,attr_in_01,gpu,seed,write_csv,ATTR_IN_01,ADVERSARIAL,TRAIN_W_FRNK
16,512,1536,60,0.0001,1e-05,1e-05,1e-05,10,7,0.003,1e-05,500,3,False,False,False,0,42,True,False,False,False


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.5322411866798207,"[0.4820363522331329, 0.5139048765716607, 0.5321862658619482, 0.5138917717647355, 0.5322411866798207, 0.5076269225719584, 0.5083906272525575]",0.5128968575622592,0.38675899870582114
5,0.5760796909778803,"[0.5256937628030282, 0.5479671424248209, 0.5760796909778803, 0.55941245040219, 0.5632691053074189, 0.5427160924093969, 0.5613210515378371]",0.5537798994089388,0.3864014549218804
8,0.5954336609672425,"[0.5954336609672425, 0.5866429497466601, 0.5712725007277004, 0.591337103542838, 0.5856016875958806, 0.5781016884934134, 0.5947318999939226]",0.5861602130096654,0.37678979101757715
11,0.6252309972069353,"[0.6193708381530821, 0.6252309972069353, 0.602897503673285, 0.624638041469887, 0.6213962544690894, 0.6199758431258512, 0.6185619650343849]",0.6188673490189307,0.3513121243626472
14,0.6444184256591398,"[0.6171433180289904, 0.616321110020879, 0.6305664848852479, 0.6328361793757394, 0.6392590456747386, 0.6416771865761366, 0.6444184256591398]",0.6317459643172674,0.34577206115197656
17,0.6460544508747142,"[0.625396060196511, 0.642603752373851, 0.6396094696904905, 0.6445270992767463, 0.6452132157563754, 0.6433352688919495, 0.6460544508747142]",0.6409627595800912,0.3602193751614437
20,0.6736988954827335,"[0.6376047817504829, 0.6608030696916063, 0.6658306031322144, 0.6736988954827335, 0.6641290546473013, 0.6608884038002631, 0.6526453502199809]",0.659371451246369,0.34703185443932
23,0.6946282820125896,"[0.6536623098854494, 0.6542734546830236, 0.663503437771291, 0.661916522513161, 0.6946282820125896, 0.6753421560968336, 0.6559175876863496]",0.6656062500926712,0.34448518122391825
26,0.6735855793241359,"[0.642078686311008, 0.6649285540141102, 0.6479192269519009, 0.6735855793241359, 0.657142255814407, 0.6722955219313945, 0.6509638174461878]",0.6584162345418777,0.35262474521816517
29,0.6635008108493606,"[0.6490017980905735, 0.6496714842381748, 0.6467575349633624, 0.6514687248667095, 0.6531436315923731, 0.6635008108493606, 0.6547133580117757]",0.6526081918017613,0.3670522101546823
32,0.6541083480888114,"[0.6386599567372409, 0.6382654859433374, 0.654015131450625, 0.6541083480888114, 0.6376334330479654, 0.640172479661707, 0.6335956562367816]",0.6423500701666384,0.37338798034326
35,0.6584013288653633,"[0.6272335202372689, 0.6584013288653633, 0.652819721587841, 0.6359752253223073, 0.6401205160008911, 0.6478819819424781, 0.6400803322818631]",0.6432160894625734,0.35921902610009687
38,0.6618075865209306,"[0.6060264824733035, 0.6495885233871552, 0.6618075865209306, 0.6374004455072744, 0.6367282408771293, 0.63159399787499, 0.641194451572777]",0.637762818316223,0.3773193270424363
41,0.6561039174794919,"[0.6216345604145092, 0.6504445160633512, 0.6561039174794919, 0.6279711504878709, 0.647469908475222, 0.6508287067543898, 0.6295673590268763]",0.6405743026716731,0.3682450055619265
44,0.6486481570546687,"[0.6202487861245531, 0.6398440736908986, 0.6410355622996555, 0.6486481570546687, 0.6423215035207412, 0.6234550041317743, 0.6261647672529337]",0.6345311220107465,0.3830762989444625
47,0.6534458673613873,"[0.5840326085855148, 0.6387766350430455, 0.6420805533617729, 0.6403895363446711, 0.6402182942179226, 0.6463427875174615, 0.6534458673613873]",0.6350408974902537,0.37786477581955824
50,0.6479840383040227,"[0.6052713199068936, 0.6154896210538526, 0.6429630923955875, 0.6479840383040227, 0.6387301129381687, 0.6333656662343443, 0.6297974960097183]",0.6305144781203698,0.3726270980446813
53,0.6596769023553823,"[0.6435757432076085, 0.656642949914514, 0.6596769023553823, 0.6468631543935854, 0.6409086151161759, 0.6520529995596969, 0.6547524261607778]",0.6506389701011058,0.3679975106498425
56,0.6542887060035733,"[0.6129156072864139, 0.6518031405480429, 0.6507615974029426, 0.6527638638164227, 0.6542887060035733, 0.6423725272100167, 0.6435906358449017]",0.6440708683017592,0.36392180315134837
59,0.653937245148238,"[0.6193641970111374, 0.6445963922636604, 0.6467702143474753, 0.653937245148238, 0.6472375697208552, 0.6349960566201867, 0.6411097753961917]",0.6411444929296779,0.37875820317972314
