attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,train_w_frnk,attr_in_01,gpu,seed,write_csv,ATTR_IN_01,ADVERSARIAL,TRAIN_W_FRNK
16,512,1536,60,0.0001,1e-05,0.001,0.001,10,7,0.003,0.001,500,3,True,False,False,0,42,True,False,True,False


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
2,0.5346558875756393,"[0.47961069377122, 0.5138645989711326, 0.5335145922155771, 0.5133939756252115, 0.5346558875756393, 0.5179480696158194, 0.507443066879562]",0.5143472692363088,0.3863913958259237
5,0.5776952794832396,"[0.5267304358859409, 0.552913235920504, 0.5776952794832396, 0.5592792293809075, 0.5649721737188172, 0.5443607888441025, 0.5659078079232339]",0.5559798501652493,0.38655876942270273
8,0.597656537812768,"[0.597656537812768, 0.5893375864128, 0.5712457222416466, 0.5919730898835158, 0.5869574469606194, 0.5793531973951561, 0.5911263087093008]",0.586807127059401,0.37549214535695574
11,0.6246091163142634,"[0.6184201762155572, 0.6240443139138997, 0.6055311626864534, 0.6246091163142634, 0.6175646422465924, 0.6171847950180666, 0.616860836460783]",0.6177450061222308,0.3507486448712371
14,0.6454954361901388,"[0.6174419296431882, 0.6160882282162214, 0.6280328397762265, 0.6303500273917232, 0.6382671567011884, 0.6450595233222022, 0.6454954361901388]",0.6315335916058412,0.34487696779847027
17,0.6498782298528183,"[0.630354407469319, 0.64852748130493, 0.6426110489374881, 0.6498782298528183, 0.6463800480486318, 0.6442071436927918, 0.6488568085175079]",0.6444021668319266,0.3569713720490852
20,0.6804081779610378,"[0.6462408487594814, 0.6685025660334909, 0.6748594251933088, 0.6804081779610378, 0.6721326548378392, 0.6695373864202879, 0.6608122140134747]",0.6674990390312744,0.3483555310981988
23,0.7016380162972613,"[0.6585143447668538, 0.6579269679515714, 0.6710285595041627, 0.6658841540708886, 0.7016380162972613, 0.6836138508780472, 0.6680529664504012]",0.6723798371313122,0.3436170570431735
26,0.6794667258783996,"[0.6484080276200935, 0.673805946414201, 0.647377888336462, 0.6739532805438131, 0.6582364729757416, 0.6794667258783996, 0.6576363294652431]",0.6626978101762792,0.35512427780177347
29,0.6652718175819639,"[0.6491833987768845, 0.6517266173560492, 0.6419252006012159, 0.6487403705531531, 0.6495003567424483, 0.6652718175819639, 0.6632910181661621]",0.6528055399682682,0.3693980920718821
32,0.6570192453735284,"[0.645228489632414, 0.6413682002524109, 0.6570192453735284, 0.6556529057194613, 0.639698293847272, 0.6443744231420699, 0.6424223852474706]",0.6465377061735182,0.3697753917408718
35,0.661065849309294,"[0.6296136154130703, 0.661065849309294, 0.6520849548109039, 0.6324274170594665, 0.647129922025938, 0.645067921652361, 0.6405184701778256]",0.6439868786355513,0.35951237813541775
38,0.6642002914021276,"[0.6096707050708401, 0.6514155231092584, 0.6642002914021276, 0.6461548706958319, 0.6418273516840849, 0.6362095412326396, 0.6503326821689608]",0.6428301379091061,0.38030615149760144
41,0.6590850164719604,"[0.6175912139359662, 0.6557424834690606, 0.6590850164719604, 0.6280363273334804, 0.6471712549629041, 0.6535792720925069, 0.624362652525966]",0.6407954601131206,0.369538148280129
44,0.6574705508398265,"[0.619862961618825, 0.6430353748771, 0.6405046293865032, 0.6574705508398265, 0.6467927230702719, 0.6271140443003803, 0.6344856987400662]",0.6384665689761391,0.3853262130870688
47,0.6497396256715853,"[0.5831073290548507, 0.6447936544093514, 0.6418378417379483, 0.6436990149075916, 0.6377880443297543, 0.6479444818950587, 0.6497396256715853]",0.6355585702865916,0.3820940047661316
50,0.6524161294228363,"[0.6138417516717929, 0.6234386881910614, 0.6524161294228363, 0.65006106185514, 0.6441777315552275, 0.6297109629261496, 0.6281978184612839]",0.6345491634404988,0.37060194383047657
53,0.6586985820697319,"[0.6491067730498963, 0.6575782445208942, 0.6586985820697319, 0.6393230809928966, 0.6322673202420235, 0.6508259701251087, 0.6521407507017989]",0.6485629602431927,0.37260922378846434
56,0.6521634626441909,"[0.6102821068439142, 0.6445629622826241, 0.6511726193621991, 0.6498741476513124, 0.6521634626441909, 0.6329993212717435, 0.6399222585227003]",0.6401395540826692,0.36813176700829014
59,0.6495127968989319,"[0.6212816513792349, 0.6448435121460048, 0.6423497637587636, 0.6495127968989319, 0.6401323910704267, 0.6315975730031365, 0.6471802822141316]",0.6395568529243757,0.3810119361557467
